,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
71,71,5902 N Indian Rd,1065.0,1.0,3.0,"Chicago, IL 60646","['07/11/2018', '01/20/2018', '01/19/2018', '01/17/2018', '06/25/2017', '02/17/2017', '12/06/2016', '12/27/2004']",7.0,"['Posting removed', 'Price change', 'Price change', 'Posting removed', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,065 Square Feet', 'Lot Size: 3998 sqft']",08/02/2018,3998.0,sqft,&lpar;Jefferson Park&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1949', '467 days on Trulia', '3998 sqft lot size', '1,065 sqft', '$300/sqft', '986 views']",319900.0,"[['2004-12-27 00:00:00', 306000, 'Sold'], ['2016-12-06 00:00:00', 309900, 'Listed for sale'], ['2017-02-17 00:00:00', 309900, 'Posting removed'], ['2017-06-25 00:00:00', 325000, 'Listed for sale'], ['2018-01-17 00:00:00', 325000, 'Posting removed'], ['2018-01-19 00:00:00', 319900, 'Price change'], ['2018-01-20 00:00:00', 319900, 'Price change'], ['2018-07-11 00:00:00', 319900, 'Posting removed']]",300.0,"['$319,900', '$319,900', '$319,900', '$325,000', '$325,000', '$309,900', '$309,900', '$306,000']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,065 Square Feet', 'Lot Size: 4,000 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5902-n-indian-rd-chicago-il-60646--933162,986.0,1949.0,60646.0,78555,98143.0,27177,71,"['0.2 km', '2.2 km', '65 m', '15.3 km', '0.1 km']",['17.9 km'],"['2 mins', '4 mins', '1 min', '28 mins', '1 min']",['44 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['North Central', 'Blue Line']",[41.9877673],[-87.7648243]
72,72,6112 N Caldwell Ave,3170.0,3.0,4.0,"Chicago, IL 60646",,5.0,,"['4 Bedrooms', '3 Bathrooms', 'Single-Family Home', '3,170 Square Feet']",08/20/2018,,,&lpar;Edgebrook&rpar;,"['Single-Family Home', '4 Beds', '3 Baths', 'Built in 1937', '255 days on Trulia', '3,170 sqft', '$205/sqft', '1075 views']",649900.0,,205.0,,,,https://www.trulia.com/p/il/chicago/6112-n-caldwell-ave-chicago-il-60646--2104536340,1075.0,1937.0,60646.0,78555,98143.0,27177,72,"['1.0 km', '4.6 km', '0.3 km', '13.5 km', '0.1 km']",['19.5 km'],"['14 mins', '7 mins', '4 mins', '26 mins', '1 min']",['56 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'SUBWAY']","['Milwaukee North', 'Blue Line']",[41.9921154],[-87.7562691]
73,73,6710 N Ionia Ave,1107.0,5.0,3.0,"Chicago, IL 60646","['07/26/2018', '05/31/2018', '10/20/1999']",1.0,"['Posting removed', 'Posting removed', 'Sold']","['3 Bedrooms', '1.5 Bathrooms', 'Single-Family Home', '1,107 Square Feet', 'Lot Size: 6200 sqft']",07/26/2018,6200.0,sqft,&lpar;Edgebrook&rpar;,"['Single-Family Home', '3 Beds', '1.5 Baths', 'Built in 1942', '471 days on Trulia', '6200 sqft lot size', '1,107 sqft', '$285/sqft', '433 views']",316014.0,"[['1999-10-20 00:00:00', 280000, 'Sold'], ['2018-05-31 00:00:00', 326448, 'Posting removed'], ['2018-07-26 00:00:00', 340434, 'Posting removed']]",285.0,"['$340,434', '$326,448', '$280,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,107 Square Feet', 'Lot Size: 6,200 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6710-n-ionia-ave-chicago-il-60646--2104539821,433.0,1942.0,60646.0,78555,98143.0,27177,73,"['0.5 km', '4.6 km', '0.3 km', '13.5 km', '0.1 km']",['19.0 km'],"['6 mins', '7 mins', '4 mins', '26 mins', '1 min']",['49 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'SUBWAY']","['Milwaukee North', 'Blue Line']",[42.0025549],[-87.7642365]
74,74,6631 N Caldwell Ave,1545.0,3.0,3.0,"Chicago, IL 60646","['03/20/2017', '11/21/2016', '08/18/2016', '06/02/2016', '04/02/2016', '11/20/2015', '07/20/2015', '06/02/2015', '11/16/2014', '10/09/2014', '08/31/2014', '06/12/2014', '05/08/2014', '04/10/2014']",4.0,"['Listed for sale', 'Posting removed', 'Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Price change', 'Price change', 'Listed for sale']","['3 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,545 Square Feet', 'Lot Size: 6800 sqft']",07/28/2017,6800.0,sqft,&lpar;Wildwood&rpar;,"['Single-Family Home', '3 Beds', '3 Baths', 'Built in 1947', '564 days on Trulia', '6800 sqft lot size', '1,545 sqft', '$282/sqft', '419 views']",435000.0,"[['2014-04-10 00:00:00', 494900, 'Listed for sale'], ['2014-05-08 00:00:00', 482900, 'Price change'], ['2014-06-12 00:00:00', 475900, 'Price change'], ['2014-08-31 00:00:00', 467900, 'Price change'], ['2014-10-09 00:00:00', 467900, 'Posting removed'], ['2014-11-16 00:00:00', 449900, 'Listed for sale'], ['2015-06-02 00:00:00', 439900, 'Price change'], ['2015-07-20 00:00:00', 429900, 'Price change'], ['2015-11-20 00:00:00', 429900, 'Posting removed'], ['2016-04-02 00:00:00', 449900, 'Listed for sale'], ['2016-06-02 00:00:00', 434900, 'Price change'], ['2016-08-18 00:00:00', 429900, 'Price change'], ['2016-11-21 00:00:00', 429900, 'Posting removed'], ['2017-03-20 00:00:00', 435000, 'Listed for sale']]",282.0,"['$435,000', '$429,900', '$429,900', '$434,900', '$449,900', '$429,900', '$429,900', '$439,900', '$449,900', '$467,900', '$467,900', '$475,900', '$482,900', '$494,900']","['2 Bedrooms', '1.5 Bathrooms', 'Single-Family Home', '1,545 Square Feet', 'Lot Size: 6,800 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6631-n-caldwell-ave-chicago-il-60646--911323,419.0,1947.0,60646.0,78555,98143.0,27177,74,"['1.0 km', '4.6 km', '0.3 km', '13.5 km', '0.1 km']",['19.4 km'],"['12 mins', '7 mins', '4 mins', '26 mins', '1 min']",['54 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'SUBWAY']","['Milwaukee North', 'Blue Line']",[42.0014536],[-87.77548750000001]
75,75,7085 N Caldwell Ave,1066.0,2.0,3.0,"Chicago, IL 60646","['07/29/2018', '07/18/2018', '06/25/2018', '05/17/2018', '10/02/2017', '10/01/2017', '08/21/2017', '07/17/2017']",1.0,"['Pending to active status', 'Pending', 'Price change', 'Listed for sale', 'Posting removed', 'Posting removed', 'Price change', 'Listed for sale']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,066 Square Feet']",08/02/2018,,,&lpar;Wildwood&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1955', '141 days on Trulia', '1,066 sqft', '$281/sqft', '370 views']",299900.0,"[['2017-07-17 00:00:00', 349000, 'Listed for sale'], ['2017-08-21 00:00:00', 337000, 'Price change'], ['2017-10-01 00:00:00', 337000, 'Posting removed'], ['2017-10-02 00:00:00', 337000, 'Posting removed'], ['2018-05-17 00:00:00', 319000, 'Listed for sale'], ['2018-06-25 00:00:00', 299900, 'Price change'], ['2018-07-18 00:00:00', 299900, 'Pending'], ['2018-07-29 00:00:00', 299900, 'Pending to active status']]",281.0,"['$299,900', '$299,900', '$299,900', '$319,000', '$337,000', '$337,000', '$337,000', '$349,000']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,066 Square Feet', 'Lot Size: 3,750 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7085-n-caldwell-ave-chicago-il-60646--2104541039,370.0,1955.0,60646.0,78555,98143.0,27177,75,"['81 m', '6.6 km', '18 m', '15.3 km', '0.1 km']",['22.1 km'],"['1 min', '13 mins', '1 min', '28 mins', '1 min']",['51 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['North Central', 'Blue Line']",[42.009393],[-87.78642909999999]
76,76,7122 N Mankato Ave,1782.0,3.0,3.0,"Chicago, IL 60646","['06/18/2018', '04/04/2018', '10/21/2017', '05/24/2017', '01/21/2017', '10/17/2016', '09/11/2016', '06/24/2016', '10/28/2015']",4.0,"['Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Price change', 'Listed for sale']","['3 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,782 Square Feet', 'Lot Size: 5201 sqft']",09/17/2018,5201.0,sqft,&lpar;Wildwood&rpar;,"['Single-Family Home', '3 Beds', '3 Baths', 'Built in 1947', '184 days on Trulia', '5201 sqft lot size', '1,782 sqft', '$269/sqft', '297 views']",480000.0,"[['2015-10-28 00:00:00', 509900, 'Listed for sale'], ['2016-06-24 00:00:00', 499900, 'Price change'], ['2016-09-11 00:00:00', 495000, 'Price change'], ['2016-10-17 00:00:00', 495000, 'Posting removed'], ['2017-01-21 00:00:00', 499000, 'Listed for sale'], ['2017-05-24 00:00:00', 490000, 'Price change'], ['2017-10-21 00:00:00', 490000, 'Posting removed'], ['2018-04-04 00:00:00', 490000, 'Listed for sale'], ['2018-06-18 00:00:00', 480000, 'Price change']]",269.0,"['$480,000', '$490,000', '$490,000', '$490,000', '$499,000', '$495,000', '$495,000', '$499,900', '$509,900']","['4 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,323 Square Feet', 'Lot Size: 5,200 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7122-n-mankato-ave-chicago-il-60646--964079,297.0,1947.0,60646.0,78555,98143.0,27177,76,"['0.3 km', '5.4 km', '18 m', '15.3 km', '0.1 km']",['21.1 km'],"['4 mins', '11 mins', '1 min', '28 mins', '1 min']",['51 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['North Central', 'Blue Line']",[42.01051469999999],[-87.77967269999999]
77,77,6121 W Touhy Ave,1048.0,1.0,3.0,"Chicago, IL 60646","['08/14/2018', '07/06/2018', '05/25/2018', '08/07/2016', '07/25/2016', '07/18/2016', '06/29/2016', '06/22/2016', '06/13/2016']",3.0,"['Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Sold', 'Pending to active status', 'Pending', 'Price change', 'Listed for sale']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,048 Square Feet', 'Lot Size: 4033 sqft']",09/25/2018,4033.0,sqft,&lpar;Wildwood&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1949', '133 days on Trulia', '4033 sqft lot size', '1,048 sqft', '$285/sqft', '225 views']",299000.0,"[['2016-06-13 00:00:00', 297400, 'Listed for sale'], ['2016-06-22 00:00:00', 277400, 'Price change'], ['2016-06-29 00:00:00', 277400, 'Pending'], ['2016-07-18 00:00:00', 277400, 'Pending to active status'], ['2016-07-25 00:00:00', 230000, 'Sold'], ['2016-08-07 00:00:00', 277400, 'Posting removed'], ['2018-05-25 00:00:00', 320000, 'Listed for sale'], ['2018-07-06 00:00:00', 315000, 'Price change'], ['2018-08-14 00:00:00', 309000, 'Price change']]",285.0,"['$309,000', '$315,000', '$320,000', '$277,400', '$230,000', '$277,400', '$277,400', '$277,400', '$297,400']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,048 Square Feet', 'Lot Size: 4,032 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6121-w-touhy-ave-chicago-il-60646--2104536473,225.0,1949.0,60646.0,78555,98143.0,27177,77,"['52 m', '5.7 km', '18 m', '15.3 km', '0.1 km']",['21.2 km'],"['1 min', '11 mins', '1 min', '28 mins', '1 min']",['49 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['North Central', 'Blue Line']",[42.01194599999999],[-87.7801653]
78,78,6308 N Knox Ave,2149.0,3.0,3.0,"Chicago, IL 60646","['08/09/2018', '07/24/2018', '06/25/2018', '06/08/2018', '05/29/2018', '04/18/2018', '11/13/2017', '05/24/2016', '02/18/2016', '07/29/2015']",6.0,"['Price change', 'Price change', 'Posting removed', 'Pending to active status', 'Pending', 'Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Listed for sale']","['3 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,149 Square Feet', 'Lot Size: 8250 sqft']",09/20/2018,8250.0,sqft,&lpar;Sauganash&rpar;,"['Single-Family Home', '3 Beds', '3 Baths', 'Built in 1953', '326 days on Trulia', '8250 sqft lot size', '2,149 sqft', '$249/sqft', '1611 views']",534900.0,"[['2015-07-29 00:00:00', 680000, 'Listed for sale'], ['2016-02-18 00:00:00', 649000, 'Price change'], ['2016-05-24 00:00:00', 649000, 'Posting removed'], ['2017-11-13 00:00:00', 579900, 'Listed for sale'], ['2018-04-18 00:00:00', 549900, 'Price change'], ['2018-05-29 00:00:00', 549900, 'Pending'], ['2018-06-08 00:00:00', 549900, 'Pending to active status'], ['2018-06-25 00:00:00', 549900, 'Posting removed'], ['2018-07-24 00:00:00', 544900, 'Price change'], ['2018-08-09 00:00:00', 534900, 'Price change']]",249.0,"['$534,900', '$544,900', '$549,900', '$549,900', '$549,900', '$549,900', '$579,900', '$649,000', '$649,000', '$680,000']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,611 Square Feet', 'Lot Size: 8,250 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6308-n-knox-ave-chicago-il-60646--988233,1611.0,1953.0,60646.0,78555,98143.0,27177,78,"['0.7 km', '3.4 km', '56 m', '6.5 km', '16.8 km', '0.2 km']",['27.8 km'],"['9 mins', '8 mins', '1 min', '7 mins', '33 mins', '3 mins']",['1 hour 12 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY', 'SUBWAY']","['North Cicero/Skokie Blvd.', 'Yellow Line', 'Purple Line']",[41.996002],[-87.7411132]
79,79,5838 N Kenneth Ave,4000.0,5.0,6.0,"Chicago, IL 60646",,6.0,,"['6 Bedrooms', '5 Bathrooms', 'Single-Family Home', '4,000 Square Feet', 'Lot Size: 4961 sqft']",09/28/2018,4961.0,sqft,&lpar;Sauganash&rpar;,"['Single-Family Home', '6 Beds', '5 Baths', 'Built in 1929', '246 days on Trulia', '4961 sqft lot size', '4,000 sqft', '$200/sqft', '658 views']",799000.0,,200.0,,,,https://www.trulia.com/p/il/chicago/5838-n-kenneth-ave-chicago-il-60646--2104534292,658.0,1929.0,60646.0,78555,98143.0,27177,79,"['1.0 km', '5.1 km', '0.1 km', '12.0 km', '0.1 km']",['18.2 km'],"['12 mins', '14 mins', '2 mins', '23 mins', '1 min']",['58 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['North Cicero/Skokie Blvd.', 'Blue Line']",[41.9869973],[-87.7395471]
80,80,6143 N Tripp Ave,1780.0,3.0,3.0,"Chicago, IL 60646","['09/13/2018', '06/05/2018', '05/24/2018', '04/14/2018', '10/30/2017', '07/16/2017', '07/23/2007', '09/28/2005', '02/23/2000']",4.0,"['Price change', 'Posting removed', 'Price change', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold', 'Sold', 'Sold']","['3 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,780 Square Feet', 'Lot Size: 4092 sqft']",09/16/2018,4092.0,sqft,&lpar;Sauganash&rpar;,"['Single-Family Home', '3 Beds', '3 Baths', 'Built in 1944', '174 days on Trulia', '4092 sqft lot size', '1,780 sqft', '$272/sqft', '791 views']",484000.0,"[['2000-02-23 00:00:00', 278000, 'Sold'], ['2005-09-28 00:00:00', 495000, 'Sold'], ['2007-07-23 00:00:00', 539000, 'Sold'], ['2017-07-16 00:00:00', 530000, 'Listed for sale'], ['2017-10-30 00:00:00', 530000, 'Posting removed'], ['2018-04-14 00:00:00', 510000, 'Listed for sale'], ['2018-05-24 00:00:00', 499000, 'Price change'], ['2018-06-05 00:00:00', 499000, 'Posting removed'], ['2018-09-13 00:00:00', 484000, 'Price change']]",272.0,"['$484,000', '$499,000', '$499,000', '$510,000', '$530,000', '$530,000', '$539,000', '$495,000', '$278,000']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,778 Square Feet', 'Lot Size: 4,092 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6143-n-tripp-ave-chicago-il-60646--2104536766,791.0,1944.0,60646.0,78555,98143.0,27177,80,"['0.9 km', '4.1 km', '0.2 km', '12.0 km', '0.1 km']",['17.2 km'],"['11 mins', '14 mins', '2 mins', '23 mins', '1 min']",['54 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Pulaski', 'Blue Line']",[41.9931615],[-87.7349014]
81,81,6245 N Tripp Ave,3000.0,4.0,4.0,"Chicago, IL 60646","['08/16/2018', '07/30/2018', '07/16/2018', '07/09/2018', '06/20/2018', '06/11/2018', '05/31/2018', '05/12/2018', '07/20/2017', '07/12/2017', '06/14/2017', '05/05/2017', '04/12/2017']",6.0,"['Price change', 'Posting removed', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Sold', 'Posting removed', 'Pending', 'Price change', 'Listed for sale']","['4 Bedrooms', '4 Bathrooms', 'Single-Family Home', '3,000 Square Feet', 'Lot Size: 4090 sqft']",09/16/2018,4090.0,sqft,&lpar;Sauganash&rpar;,"['Single-Family Home', '4 Beds', '4 Baths', 'Built in 1952', '146 days on Trulia', '4090 sqft lot size', '3,000 sqft', '$210/sqft', '420 views']",629900.0,"[['2017-04-12 00:00:00', 339900, 'Listed for sale'], ['2017-05-05 00:00:00', 319900, 'Price change'], ['2017-06-14 00:00:00', 319900, 'Pending'], ['2017-07-12 00:00:00', 319900, 'Posting removed'], ['2017-07-20 00:00:00', 305000, 'Sold'], ['2018-05-12 00:00:00', 725000, 'Listed for sale'], ['2018-05-31 00:00:00', 699900, 'Price change'], ['2018-06-11 00:00:00', 685000, 'Price change'], ['2018-06-20 00:00:00', 659900, 'Price change'], ['2018-07-09 00:00:00', 659500, 'Price change'], ['2018-07-16 00:00:00', 649900, 'Price change'], ['2018-07-30 00:00:00', 649900, 'Posting removed'], ['2018-08-16 00:00:00', 629900, 'Price change']]",210.0,"['$629,900', '$649,900', '$649,900', '$659,500', '$659,900', '$685,000', '$699,900', '$725,000', '$305,000', '$319,900', '$319,900', '$319,900', '$339,900']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '972 Square Feet', 'Lot Size: 4,092 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6245-n-tripp-ave-chicago-il-60646--2104537740,420.0,1952.0,60646.0,78555,98143.0,27177,81,"['1.1 km', '4.1 km', '0.2 km', '12.0 km', '0.1 km']",['17.4 km'],"['13 mins', '14 mins', '2 mins', '23 mins', '1 min']",['56 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Pulaski', 'Blue Line']",[41.9950193],[-87.7349172]
82,82,6324 N Leroy Ave,2252.0,4.0,4.0,"Chicago, IL 60646","['09/18/2018', '06/20/2018', '05/23/2018', '04/21/2017', '02/20/2017', '03/20/2015', '01/27/2015', '01/12/2015', '08/12/2014', '07/30/2014', '07/09/2014', '06/23/2014', '06/01/2014', '02/15/2005', '06/04/1998']",5.0,"['Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold', 'Posting removed', 'Listed for sale', 'Posting removed', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Sold', 'Sold']","['4 Bedrooms', '4 Bathrooms', 'Single-Family Home', '2,252 Square Feet', 'Lot Size: 4373 sqft']",09/18/2018,4373.0,sqft,&lpar;Edgebrook&rpar;,"['Single-Family Home', '4 Beds', '4 Baths', 'Built in 1998', '135 days on Trulia', '4373 sqft lot size', '2,252 sqft', '$282/sqft', '317 views']",634999.0,"[['1998-06-04 00:00:00', 391000, 'Sold'], ['2005-02-15 00:00:00', 730000, 'Sold'], ['2014-06-01 00:00:00', 825000, 'Listed for sale'], ['2014-06-23 00:00:00', 799000, 'Price change'], ['2014-07-09 00:00:00', 798000, 'Price change'], ['2014-07-30 00:00:00', 749000, 'Price change'], ['2014-08-12 00:00:00', 749000, 'Posting removed'], ['2015-01-12 00:00:00', 749000, 'Listed for sale'], ['2015-01-27 00:00:00', 749000, 'Posting removed'], ['2015-03-20 00:00:00', 700000, 'Sold'], ['2017-02-20 00:00:00', 729000, 'Listed for sale'], ['2017-04-21 00:00:00', 729000, 'Posting removed'], ['2018-05-23 00:00:00', 690000, 'Listed for sale'], ['2018-06-20 00:00:00', 635000, 'Price change'], ['2018-09-18 00:00:00', 634999, 'Price change']]",282.0,"['$634,999', '$635,000', '$690,000', '$729,000', '$729,000', '$700,000', '$749,000', '$749,000', '$749,000', '$749,000', '$798,000', '$799,000', '$825,000', '$730,000', '$391,000']","['4 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,252 Square Feet', 'Lot Size: 4,375 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6324-n-leroy-ave-chicago-il-60646--2104538491,317.0,1998.0,60646.0,78555,98143.0,27177,82,"['0.9 km', '4.6 km', '0.3 km', '13.5 km', '0.1 km']",['19.4 km'],"['12 mins', '7 mins', '4 mins', '26 mins', '1 min']",['55 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'SUBWAY']","['Milwaukee North', 'Blue Line']",[41.9956521],[-87.7564713]
83,83,5957 N Knox Ave,3742.0,3.0,5.0,"Chicago, IL 60646","['08/23/2018', '07/22/2018', '06/18/2018', '05/05/2015', '04/30/2015', '03/25/2015', '03/03/2015', '07/24/2014', '05/19/2014']",9.0,"['Price change', 'Price change', 'Listed for sale', 'Sold', 'Posting removed', 'Pending', 'Price change', 'Price change', 'Listed for sale']","['5 Bedrooms', '3 Bathrooms', 'Single-Family Home', '3,742 Square Feet', 'Lot Size: 7784 sqft']",09/29/2018,7784.0,sqft,&lpar;Sauganash&rpar;,"['Single-Family Home', '5 Beds', '3 Baths', 'Built in 1943', '109 days on Trulia', '7784 sqft lot size', '3,742 sqft', '$240/sqft', '386 views']",899900.0,"[['2014-05-19 00:00:00', 1100000, 'Listed for sale'], ['2014-07-24 00:00:00', 999900, 'Price change'], ['2015-03-03 00:00:00', 949900, 'Price change'], ['2015-03-25 00:00:00', 949900, 'Pending'], ['2015-04-30 00:00:00', 949900, 'Posting removed'], ['2015-05-05 00:00:00', 915000, 'Sold'], ['2018-06-18 00:00:00', 999450, 'Listed for sale'], ['2018-07-22 00:00:00', 979450, 'Price change'], ['2018-08-23 00:00:00', 949900, 'Price change']]",240.0,"['$949,900', '$979,450', '$999,450', '$915,000', '$949,900', '$949,900', '$949,900', '$999,900', '$1,100,000']","['5 Bedrooms', '3 Bathrooms', 'Single-Family Home', '3,742 Square Feet', 'Lot Size: 7,782 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5957-n-knox-ave-chicago-il-60646--2104535342,386.0,1943.0,60646.0,78555,98143.0,27177,83,"['1.6 km', '2.2 km', '0.3 km', '13.5 km', '0.1 km']",['17.8 km'],"['21 mins', '4 mins', '4 mins', '26 mins', '1 min']",['1 hour 0 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'SUBWAY']","['Milwaukee North', 'Blue Line']",[41.9893504],[-87.7446246]
84,84,6107 N Legett Ave,1741.0,3.0,4.0,"Chicago, IL 60646","['09/06/2018', '08/06/2018', '06/19/2018', '05/10/2018', '04/19/2018']",9.0,"['Price change', 'Price change', 'Price change', 'Price change', 'Listed for sale']","['4 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,741 Square Feet', 'Lot Size: 5318 sqft']",09/06/2018,5318.0,sqft,&lpar;Edgebrook&rpar;,"['Single-Family Home', '4 Beds', '3 Baths', 'Built in 1946', '169 days on Trulia', '5318 sqft lot size', '1,741 sqft', '$327/sqft', '371 views']",569900.0,"[['2018-04-19 00:00:00', 640000, 'Listed for sale'], ['2018-05-10 00:00:00', 624000, 'Price change'], ['2018-06-19 00:00:00', 618500, 'Price change'], ['2018-08-06 00:00:00', 589900, 'Price change'], ['2018-09-06 00:00:00', 569900, 'Price change']]",327.0,"['$569,900', '$589,900', '$618,500', '$624,000', '$640,000']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,741 Square Feet', 'Lot Size: 5,320 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6107-n-legett-ave-chicago-il-60646--2104536277,371.0,1946.0,60646.0,78555,98143.0,27177,84,"['1.1 km', '4.6 km', '0.3 km', '13.5 km', '0.1 km']",['19.6 km'],"['15 mins', '7 mins', '4 mins', '26 mins', '1 min']",['57 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'SUBWAY']","['Milwaukee North', 'Blue Line']",[41.99213779999999],[-87.7549745]
85,85,6317 N Kirkwood Ave,8600.0,5.0,6.0,"Chicago, IL 60646",,3.0,,"['6 Bedrooms', '5 Bathrooms', 'Single-Family Home', '8,600 Square Feet', 'Lot Size: 0.34 acres']",06/15/2018,0.34,acres,&lpar;Sauganash&rpar;,"['Single-Family Home', '6 Beds', '5 Baths', 'Built in 2017', '1103 days on Trulia', '0.34 acres lot size', '8,600 sqft', '$233/sqft', '237 views']",1999900.0,,233.0,,,,https://www.trulia.com/p/il/chicago/6317-n-kirkwood-ave-chicago-il-60646--1049899,237.0,2017.0,60646.0,78555,98143.0,27177,85,"['0.8 km', '3.4 km', '56 m', '6.5 km', '16.8 km', '0.2 km']",['27.9 km'],"['10 mins', '8 mins', '1 min', '7 mins', '33 mins', '3 mins']",['1 hour 13 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY', 'SUBWAY']","['North Cicero/Skokie Blvd.', 'Yellow Line', 'Purple Line']",[41.9961797],[-87.73980499999999]
